epoch,information,q_loss,norm,entropy
0,-0.05529337376356125,0.4928646385669708,0.30257467925548553,2.0211349775393805
1,-0.03967271074652672,0.47379982984003927,0.32845135182142254,2.0023063985506693
2,-0.02051352702081204,0.4512703204027688,0.37426955685019486,1.95283812031481
3,0.014420742608606808,0.4252085739374472,0.465008960828185,1.8887572016646463
4,0.05099962188377975,0.4024963291362208,0.606427890060842,1.8190760621524849
5,0.08056979209400711,0.3825184304484729,0.7715840774761139,1.7494418114361463
6,0.10088944283322242,0.3649947121831712,0.98409968954204,1.681009687287301
7,0.11859680873628628,0.3496839310042868,1.1841837734747989,1.6194031997496101
8,0.1399220704657689,0.3361199699052783,1.376038149365997,1.5634618855675186
9,0.16772199686970013,0.3234620160235135,1.5295820075594326,1.5125778848125648
10,0.1995848061138901,0.3115927617962179,1.6823533867290266,1.4650448625559311
11,0.22520734442721424,0.2992040873453202,1.7836577261528952,1.420024384036385
12,0.25680960035428957,0.28690983536030246,1.856668606255196,1.377321250300193
13,0.2915219558725258,0.2749096741724778,1.9117289556745372,1.3350026700607862
14,0.32427162767495216,0.26349132073295367,1.9692181146458103,1.2929058057739404
15,0.35313015736084136,0.2525462471449502,2.0522652443929297,1.2520668825662793
16,0.38132946095115794,0.24241736890236604,2.1511662581578297,1.2130391651432708
17,0.4032582795731442,0.23283138277335194,2.2785462897135678,1.1764603231238222
18,0.4261248668532565,0.22356841872708652,2.397296580175805,1.1430276003229822
19,0.4443637991399462,0.21488412217069655,2.5264866642656156,1.11442016384569
20,0.4596058664725031,0.20691835164811057,2.6589422487469516,1.0900293933127703
21,0.47663034242443497,0.19905705473266716,2.778795361213565,1.0689422341946373
22,0.49384985484527577,0.19180797185569248,2.883208298408401,1.0510737203297265
23,0.509829599718872,0.18490598990637627,2.9889323446661935,1.0354816920522374
24,0.5240907422250122,0.17819171530886285,3.1094388723532,1.0218621948957942
25,0.5372349874567041,0.17210357951477995,3.224439194216696,1.0100783949816015
26,0.5482241800181016,0.16622273654672254,3.353597805274457,0.9996691668680715
27,0.5588456056194255,0.1609435600528793,3.4758780050631732,0.9906294777015447
28,0.5685364420721009,0.15590734272740786,3.612499074490938,0.9830159504745708
29,0.5770891441859968,0.15107111678189417,3.744543644504613,0.9760452190121884
30,0.5865522802434713,0.14658132176722868,3.867964612886488,0.9687169417579427
31,0.5942191225793079,0.14190752268192128,3.9918171174334107,0.9617453024475616
32,0.6010801144694788,0.1376471638042936,4.1235128051346495,0.9545253081490553
33,0.6069344533910307,0.1336216079310573,4.258115989533599,0.9486920464237161
34,0.6114452588644581,0.12964281836816638,4.3820756041117335,0.9428515216505856
35,0.6171649493056796,0.12639720363867354,4.503976109305723,0.9388690570046535
36,0.6225988087604876,0.12342757734508969,4.62060868979666,0.9357939574266502
37,0.6277503625348599,0.12042930563279358,4.73155366397953,0.9326026586605964
38,0.6313408901508503,0.11778803142304997,4.834231713566684,0.9296298193639324
39,0.6337755641534197,0.11559073499972988,4.95810372157708,0.9270808025550735
40,0.6375878680820108,0.11344491751372979,5.044911752854126,0.925422766986824
41,0.6409446325071014,0.11161243786370448,5.165442392868701,0.9243427109205092
42,0.6440044813901804,0.11004869878775045,5.253770165720198,0.9224111294913652
43,0.647482374925967,0.10814128916871057,5.358850145112228,0.9198653375325792
44,0.6498640474255883,0.10634395540712134,5.4600251052714155,0.9177879046181546
45,0.6521851923980717,0.10455546466082735,5.56106591826112,0.9157027942225405
46,0.6546799099670414,0.10305903264953473,5.665120535541454,0.9147990439805616
47,0.6565188309156803,0.10179030849665346,5.757305061920475,0.914387403389736
48,0.6588982409778751,0.10071410564491805,5.843868490550509,0.9128530121245301
49,0.6609604895004794,0.0998598677645742,5.9333486525657095,0.9126124348085937
50,0.6623573547502605,0.09897823489263394,6.015082141915767,0.9130028767146303
51,0.663705293467663,0.0976575463952113,6.09114231570942,0.9136032165072233
52,0.6656198478916487,0.09676481987861361,6.176656585076893,0.9140137249364142
53,0.6671105126004697,0.0958813022031554,6.260447187250357,0.9144625876566088
54,0.6677565007920219,0.09516193438449683,6.333477905117423,0.9149325400556079
55,0.6690566744966941,0.0943710787559302,6.400821290066497,0.9151324780171238
56,0.6700522190240297,0.09352467985213685,6.476695586726656,0.914916589383941
57,0.6711700099027699,0.09246621462862532,6.565339180367223,0.9145227285777812
58,0.6722782794222127,0.09135206265065576,6.662952934983699,0.914157445154232
59,0.6734709331618152,0.09061119814311122,6.747413309171792,0.9142265976761559
60,0.6745639135741951,0.08957186106116181,6.83448898055106,0.9144386421722142
61,0.6754936716232086,0.088869918279979,6.9085058503563666,0.9147527687556648
62,0.6766117877906607,0.08816821490586967,7.001009023179007,0.9154021232932534
63,0.6769510746430796,0.08759275149207409,7.076698406925255,0.9155818387020384
64,0.6774528301147915,0.08688222378397718,7.14614927565198,0.9156895801822886
65,0.6780405410875349,0.0861585236323448,7.198689184741444,0.9147351523019033
66,0.6786097439005496,0.08536748291349683,7.280404295464992,0.9137720084653406
67,0.679090298879849,0.08484474375812938,7.3329625778859615,0.9134579621407222
68,0.6797527650016908,0.08458003664563081,7.409543048155227,0.9133918625004637
69,0.679995850832912,0.08441296031073754,7.4746270276414615,0.913329520965496
70,0.6805119956537956,0.08424251458283272,7.541471919176631,0.9126783411920647
71,0.6810723106567449,0.08402261844332133,7.61582766839056,0.912541372438125
72,0.681442900941168,0.08385322078676087,7.6801650542156885,0.9130081728006737
73,0.6817806820083213,0.08399760557032251,7.774599100780814,0.9125341961117058
74,0.6815721505888002,0.08407663083716568,7.834355663328465,0.9132009544950381
75,0.6816170675165383,0.08407939138119323,7.899270431163099,0.9125108188225318
76,0.6819297906106945,0.08427862873206367,7.947335197891759,0.9115254911201007
77,0.6821899684977146,0.0842540679386483,8.01304636689958,0.909191917918635
78,0.6812096720378052,0.08407382482007762,8.081629034515652,0.9067833382850832
79,0.6808162348366188,0.08385281530881813,8.143827840658814,0.9041280748101755
80,0.6815143600311643,0.08374090024073781,8.206156329786293,0.9031125038353022
81,0.6820087351089804,0.08346802728508537,8.261678764053148,0.9023272642862805
82,0.6825415776091298,0.08329666812008367,8.348601498151984,0.9010600687747009
83,0.6826902168319358,0.08334905402415002,8.405865858148188,0.8999726094570087
84,0.6816229645007014,0.0832523961553743,8.454358938471064,0.8984363571709754
85,0.6816375455492579,0.08285079332425174,8.532473555030451,0.8971988772583397
86,0.6819337309509972,0.08287003242824803,8.591836062808657,0.8961141741400778
87,0.6823697180548721,0.08248353986592281,8.659441215759358,0.8958478006899261
88,0.6828853390514327,0.08214003431656944,8.701978596716382,0.8959089908942824
89,0.6833683760672337,0.08200844758045513,8.748853700759343,0.8953659958028848
90,0.6836435715892487,0.0818418780534647,8.799579731287656,0.8952497916084842
91,0.6837136257176316,0.08176975054410528,8.86525917499849,0.8961599337057355
